timestamp,latitude,longitude,height_m,speed_m_s,numSV
2025-10-20 10:53:39.791044,20.981866,105.7868437,9.459,0.016,24
2025-10-20 10:53:39.896630,20.9818662,105.7868437,9.458,0.026,24
2025-10-20 10:53:39.995941,20.9818663,105.7868436,9.457,0.013,24
2025-10-20 10:53:40.094812,20.9818664,105.7868436,9.45,0.019,24
2025-10-20 10:53:40.196121,20.9818665,105.7868436,9.452,0.009,24
2025-10-20 10:53:40.294806,20.9818666,105.7868436,9.449,0.013,24
2025-10-20 10:53:40.394013,20.9818667,105.7868436,9.442,0.013,24
2025-10-20 10:53:40.494292,20.9818668,105.7868436,9.436,0.007,24
2025-10-20 10:53:40.596731,20.9818669,105.7868435,9.441,0.009,24
2025-10-20 10:53:40.698122,20.981867,105.7868435,9.44,0.012,24
2025-10-20 10:53:40.792563,20.981867,105.7868435,9.439,0.006,24
2025-10-20 10:53:40.895831,20.9818671,105.7868434,9.432,0.022,25
2025-10-20 10:53:40.993911,20.9818672,105.7868435,9.428,0.011,24
2025-10-20 10:53:41.095346,20.9818672,105.7868435,9.427,0.012,24
2025-10-20 10:53:41.193879,20.9818674,105.7868434,9.43,0.022,24
2025-10-20 10:53:41.294135,20.9818674,105.7868434,9.424,0.026,24
2025-10-20 10:53:41.395620,20.9818674,105.7868434,9.416,0.008,25
2025-10-20 10:53:41.495461,20.9818676,105.7868434,9.421,0.012,25
2025-10-20 10:53:41.589319,20.9818676,105.7868434,9.414,0.012,25
2025-10-20 10:53:41.702663,20.9818677,105.7868434,9.406,0.022,25
2025-10-20 10:53:41.793753,20.9818678,105.7868433,9.406,0.026,25
2025-10-20 10:53:41.894124,20.9818678,105.7868434,9.405,0.009,24
2025-10-20 10:53:41.996280,20.9818679,105.7868434,9.391,0.012,24
2025-10-20 10:53:42.095668,20.9818679,105.7868434,9.39,0.022,24
2025-10-20 10:53:42.196039,20.9818681,105.7868434,9.393,0.019,24
2025-10-20 10:53:42.298835,20.9818682,105.7868433,9.397,0.006,24
2025-10-20 10:53:42.396014,20.9818682,105.7868433,9.385,0.009,25
2025-10-20 10:53:42.489255,20.9818683,105.7868434,9.381,0.02,25
2025-10-20 10:53:42.596116,20.9818683,105.7868434,9.364,0.013,25
2025-10-20 10:53:42.700532,20.9818683,105.7868435,9.356,0.015,25
2025-10-20 10:53:42.791744,20.9818684,105.7868434,9.357,0.012,25
2025-10-20 10:53:42.893715,20.9818685,105.7868435,9.343,0.02,24
2025-10-20 10:53:42.994957,20.9818685,105.7868435,9.331,0.007,24
2025-10-20 10:53:43.095596,20.9818685,105.7868436,9.327,0.019,24
2025-10-20 10:53:43.197635,20.9818687,105.7868436,9.331,0.039,24
2025-10-20 10:53:43.296997,20.9818688,105.7868435,9.32,0.025,24
2025-10-20 10:53:43.392719,20.9818688,105.7868436,9.306,0.005,24
2025-10-20 10:53:43.499078,20.9818689,105.7868437,9.293,0.019,24
2025-10-20 10:53:43.607043,20.9818689,105.7868438,9.279,0.014,25
2025-10-20 10:53:43.704570,20.9818689,105.7868438,9.265,0.003,24
2025-10-20 10:53:43.801428,20.981869,105.7868438,9.261,0.023,25
2025-10-20 10:53:43.899748,20.9818691,105.7868438,9.254,0.013,25
2025-10-20 10:53:43.999911,20.9818692,105.7868438,9.253,0.007,24
2025-10-20 10:53:44.101588,20.9818692,105.7868438,9.249,0.003,24
2025-10-20 10:53:44.199036,20.9818694,105.7868438,9.246,0.041,23
2025-10-20 10:53:44.293166,20.9818694,105.7868438,9.246,0.018,24
2025-10-20 10:53:44.398867,20.9818694,105.7868438,9.24,0.004,25
2025-10-20 10:53:44.500091,20.9818695,105.7868438,9.238,0.009,25
2025-10-20 10:53:44.597532,20.9818698,105.7868437,9.247,0.042,25
2025-10-20 10:53:44.708138,20.9818698,105.7868437,9.245,0.026,25
2025-10-20 10:53:44.798080,20.9818699,105.7868437,9.24,0.009,27
2025-10-20 10:53:44.892221,20.98187,105.7868437,9.244,0.016,27
2025-10-20 10:53:44.993155,20.9818701,105.7868437,9.244,0.026,26
2025-10-20 10:53:45.092456,20.9818701,105.7868437,9.246,0.009,26
2025-10-20 10:53:45.187851,20.9818702,105.7868436,9.247,0.019,25
2025-10-20 10:53:45.294362,20.9818703,105.7868436,9.253,0.01,25
2025-10-20 10:53:45.393673,20.9818704,105.7868436,9.253,0.014,25
2025-10-20 10:53:45.493689,20.9818705,105.7868436,9.253,0.022,26
2025-10-20 10:53:45.598634,20.9818705,105.7868436,9.245,0.008,26
2025-10-20 10:53:45.705168,20.9818706,105.7868436,9.252,0.019,26
2025-10-20 10:53:45.796284,20.9818707,105.7868435,9.264,0.002,26
2025-10-20 10:53:45.900209,20.9818707,105.7868436,9.257,0.008,26
2025-10-20 10:53:45.996801,20.9818708,105.7868436,9.26,0.017,26
2025-10-20 10:53:46.095987,20.9818708,105.7868435,9.265,0.005,26
2025-10-20 10:53:46.197737,20.9818709,105.7868435,9.278,0.017,26
2025-10-20 10:53:46.301724,20.9818709,105.7868434,9.281,0.015,26
2025-10-20 10:53:46.396305,20.981871,105.7868435,9.28,0.01,25
2025-10-20 10:53:46.499063,20.981871,105.7868434,9.293,0.017,25
2025-10-20 10:53:46.601948,20.9818711,105.7868433,9.301,0.017,25
2025-10-20 10:53:46.712957,20.9818712,105.7868433,9.304,0.006,25
2025-10-20 10:53:46.808470,20.9818712,105.7868433,9.291,0.012,25
2025-10-20 10:53:46.897729,20.9818713,105.7868433,9.306,0.015,25
2025-10-20 10:53:46.992836,20.9818713,105.7868433,9.289,0.017,26
2025-10-20 10:53:47.099929,20.9818714,105.7868432,9.311,0.006,26
2025-10-20 10:53:47.199781,20.9818714,105.7868432,9.312,0.017,26
2025-10-20 10:53:47.300164,20.9818715,105.7868431,9.329,0.007,25
2025-10-20 10:53:47.400879,20.9818715,105.7868432,9.313,0.016,25
2025-10-20 10:53:47.499488,20.9818715,105.7868432,9.314,0.008,25
2025-10-20 10:53:47.599402,20.9818716,105.7868432,9.326,0.005,27
2025-10-20 10:53:47.708755,20.9818717,105.7868432,9.323,0.009,27
2025-10-20 10:53:47.799101,20.9818717,105.7868432,9.334,0.009,26
2025-10-20 10:53:47.894494,20.9818718,105.7868432,9.331,0.02,26
2025-10-20 10:53:47.998066,20.9818718,105.7868432,9.329,0.013,27
2025-10-20 10:53:48.098504,20.9818719,105.7868431,9.346,0.01,26
2025-10-20 10:53:48.199281,20.981872,105.786843,9.354,0.014,26
2025-10-20 10:53:48.298617,20.9818721,105.786843,9.36,0.015,26
2025-10-20 10:53:48.398836,20.9818722,105.786843,9.376,0.01,26
2025-10-20 10:53:48.498296,20.9818722,105.7868429,9.388,0.005,27
2025-10-20 10:53:48.603517,20.9818723,105.7868429,9.385,0.009,27
2025-10-20 10:53:48.710266,20.9818723,105.7868429,9.393,0.023,26
2025-10-20 10:53:48.801608,20.9818724,105.7868429,9.396,0.023,26
2025-10-20 10:53:48.903214,20.9818724,105.7868428,9.395,0.005,26
2025-10-20 10:53:49.000625,20.9818726,105.7868427,9.423,0.012,25
2025-10-20 10:53:49.099135,20.9818726,105.7868427,9.421,0.021,26
2025-10-20 10:53:49.200640,20.9818727,105.7868426,9.439,0.002,26
2025-10-20 10:53:49.301142,20.9818728,105.7868425,9.454,0.013,26
2025-10-20 10:53:49.402536,20.9818729,105.7868424,9.461,0.014,26
2025-10-20 10:53:49.503406,20.9818731,105.7868423,9.477,0.013,27
2025-10-20 10:53:49.600733,20.9818732,105.7868422,9.498,0.01,27
2025-10-20 10:53:49.701167,20.9818733,105.7868421,9.518,0.016,27
2025-10-20 10:53:49.801584,20.9818734,105.786842,9.532,0.02,27
2025-10-20 10:53:49.900314,20.9818735,105.7868419,9.548,0.011,27
2025-10-20 10:53:50.003839,20.9818737,105.7868418,9.563,0.008,27
2025-10-20 10:53:50.101548,20.9818738,105.7868418,9.584,0.019,29
2025-10-20 10:53:50.201019,20.981874,105.7868416,9.608,0.028,29
2025-10-20 10:53:50.303355,20.9818741,105.7868415,9.625,0.009,29
2025-10-20 10:53:50.400617,20.9818743,105.7868415,9.651,0.04,28
2025-10-20 10:53:50.501554,20.9818744,105.7868413,9.666,0.006,28
2025-10-20 10:53:50.596380,20.9818745,105.7868412,9.688,0.014,26
2025-10-20 10:53:50.708022,20.9818747,105.7868411,9.703,0.01,26
2025-10-20 10:53:50.799237,20.9818748,105.786841,9.717,0.007,27
2025-10-20 10:53:50.895547,20.9818749,105.786841,9.734,0.02,27
2025-10-20 10:53:50.995802,20.981875,105.7868408,9.756,0.009,26
2025-10-20 10:53:51.094017,20.9818751,105.7868407,9.766,0.013,27
2025-10-20 10:53:51.194404,20.9818753,105.7868407,9.778,0.028,27
2025-10-20 10:53:51.296551,20.9818754,105.7868406,9.791,0.015,27
2025-10-20 10:53:51.395865,20.9818755,105.7868405,9.811,0.032,28
2025-10-20 10:53:51.491187,20.9818756,105.7868404,9.827,0.016,28
2025-10-20 10:53:51.597716,20.9818757,105.7868403,9.845,0.011,27
2025-10-20 10:53:51.705993,20.9818759,105.7868402,9.866,0.002,26
2025-10-20 10:53:51.794966,20.981876,105.7868401,9.87,0.003,26
2025-10-20 10:53:51.897553,20.9818761,105.78684,9.896,0.02,27
2025-10-20 10:53:51.997776,20.9818762,105.7868399,9.91,0.008,27
2025-10-20 10:53:52.096002,20.9818764,105.7868399,9.92,0.019,26
2025-10-20 10:53:52.198771,20.9818765,105.7868397,9.945,0.007,28
2025-10-20 10:53:52.297571,20.9818766,105.7868396,9.965,0.004,27
2025-10-20 10:53:52.392767,20.9818768,105.7868395,9.99,0.013,26
2025-10-20 10:53:52.498066,20.9818769,105.7868394,10.013,0.009,26
2025-10-20 10:53:52.596541,20.9818771,105.7868392,10.033,0.008,26
2025-10-20 10:53:52.706200,20.9818772,105.7868391,10.048,0.011,27
2025-10-20 10:53:52.800433,20.9818773,105.7868391,10.065,0.012,26
2025-10-20 10:53:52.897964,20.9818774,105.786839,10.073,0.008,26
2025-10-20 10:53:52.998270,20.9818775,105.7868388,10.1,0.01,27
2025-10-20 10:53:53.099425,20.9818777,105.7868387,10.134,0.008,27
2025-10-20 10:53:53.197382,20.9818779,105.7868386,10.148,0.014,27
2025-10-20 10:53:53.294001,20.981878,105.7868384,10.168,0.007,27
2025-10-20 10:53:53.398994,20.9818782,105.7868383,10.197,0.018,26
2025-10-20 10:53:53.497636,20.9818783,105.7868381,10.223,0.022,26
2025-10-20 10:53:53.597509,20.9818785,105.786838,10.237,0.015,26
2025-10-20 10:53:53.736695,20.9818786,105.7868379,10.26,0.017,27
2025-10-20 10:53:53.819644,20.9818787,105.7868378,10.275,0.003,26
2025-10-20 10:53:53.899547,20.9818788,105.7868377,10.296,0.021,26
2025-10-20 10:53:54.001918,20.981879,105.7868376,10.325,0.004,26
2025-10-20 10:53:54.105752,20.9818791,105.7868375,10.335,0.009,25
2025-10-20 10:53:54.198269,20.9818792,105.7868374,10.356,0.017,25
2025-10-20 10:53:54.306766,20.9818794,105.7868373,10.375,0.003,26
2025-10-20 10:53:54.404893,20.9818795,105.7868372,10.392,0.008,26
2025-10-20 10:53:54.500240,20.9818796,105.7868371,10.413,0.009,27
2025-10-20 10:53:54.601252,20.9818797,105.786837,10.434,0.003,27
2025-10-20 10:53:54.711145,20.9818799,105.7868369,10.448,0.021,26
2025-10-20 10:53:54.811519,20.98188,105.7868367,10.476,0.015,28
2025-10-20 10:53:54.904711,20.9818801,105.7868367,10.489,0.02,28
2025-10-20 10:53:55.002994,20.9818802,105.7868366,10.507,0.009,28
2025-10-20 10:53:55.095222,20.9818803,105.7868365,10.525,0.003,27
2025-10-20 10:53:55.198900,20.9818803,105.7868365,10.527,0.009,28
2025-10-20 10:53:55.299157,20.9818805,105.7868364,10.532,0.012,27
2025-10-20 10:53:55.401948,20.9818806,105.7868364,10.551,0.013,27
2025-10-20 10:53:55.499473,20.9818807,105.7868362,10.572,0.006,27
2025-10-20 10:53:55.599837,20.9818808,105.7868361,10.588,0.009,26
2025-10-20 10:53:55.706171,20.9818809,105.786836,10.605,0.008,26
2025-10-20 10:53:55.801517,20.981881,105.786836,10.621,0.024,26
2025-10-20 10:53:55.899423,20.9818811,105.7868358,10.642,0.023,27
2025-10-20 10:53:55.998822,20.9818812,105.7868358,10.655,0.016,27
2025-10-20 10:53:56.102447,20.9818814,105.7868357,10.669,0.016,26
2025-10-20 10:53:56.201212,20.9818815,105.7868356,10.707,0.008,26
2025-10-20 10:53:56.300796,20.9818816,105.7868355,10.719,0.004,26
2025-10-20 10:53:56.399019,20.9818817,105.7868354,10.74,0.017,27
2025-10-20 10:53:56.499755,20.9818819,105.7868352,10.765,0.005,26
2025-10-20 10:53:56.599346,20.981882,105.7868352,10.779,0.023,26
2025-10-20 10:53:56.708265,20.981882,105.7868351,10.794,0.01,27
2025-10-20 10:53:56.802231,20.9818822,105.786835,10.812,0.027,26
2025-10-20 10:53:56.895558,20.9818823,105.7868349,10.832,0.024,27
2025-10-20 10:53:57.002044,20.9818823,105.786835,10.833,0.02,27
2025-10-20 10:53:57.099384,20.9818824,105.7868349,10.855,0.014,27
2025-10-20 10:53:57.199099,20.9818825,105.7868348,10.865,0.014,27
2025-10-20 10:53:57.300607,20.9818826,105.7868348,10.884,0.007,26
2025-10-20 10:53:57.399954,20.9818827,105.7868347,10.898,0.013,26
2025-10-20 10:53:57.499381,20.9818827,105.7868347,10.912,0.013,27
2025-10-20 10:53:57.598656,20.9818828,105.7868346,10.928,0.012,27
2025-10-20 10:53:57.707123,20.9818829,105.7868345,10.939,0.005,26
2025-10-20 10:53:57.793566,20.981883,105.7868345,10.954,0.023,26
2025-10-20 10:53:57.898277,20.981883,105.7868344,10.968,0.009,26
2025-10-20 10:53:57.997757,20.9818831,105.7868344,10.984,0.017,26
2025-10-20 10:53:58.100426,20.9818832,105.7868343,10.992,0.013,26
2025-10-20 10:53:58.199902,20.9818833,105.7868343,11.003,0.009,26
2025-10-20 10:53:58.299101,20.9818834,105.7868342,11.021,0.009,26
2025-10-20 10:53:58.399766,20.9818835,105.7868342,11.026,0.021,26
2025-10-20 10:53:58.500025,20.9818835,105.7868341,11.047,0.002,26
2025-10-20 10:53:58.598674,20.9818836,105.7868341,11.06,0.011,26
2025-10-20 10:53:58.702478,20.9818838,105.7868339,11.083,0.01,26
2025-10-20 10:53:58.799240,20.9818838,105.786834,11.077,0.01,26
2025-10-20 10:53:58.944039,20.9818839,105.7868339,11.094,0.025,26
2025-10-20 10:53:59.000583,20.9818839,105.7868339,11.096,0.014,26
2025-10-20 10:53:59.102279,20.981884,105.7868338,11.102,0.029,26
2025-10-20 10:53:59.202011,20.981884,105.7868338,11.119,0.011,26
2025-10-20 10:53:59.300216,20.9818841,105.7868338,11.121,0.047,26
2025-10-20 10:53:59.399212,20.9818841,105.7868337,11.122,0.037,26
2025-10-20 10:53:59.499685,20.9818842,105.7868337,11.137,0.026,26
2025-10-20 10:53:59.592081,20.9818842,105.7868336,11.135,0.054,26
2025-10-20 10:53:59.706792,20.9818842,105.7868336,11.14,0.041,26
2025-10-20 10:53:59.802248,20.9818842,105.7868336,11.143,0.025,26
2025-10-20 10:53:59.897040,20.9818843,105.7868336,11.145,0.011,26
2025-10-20 10:54:00.000010,20.9818842,105.7868335,11.146,0.032,26
2025-10-20 10:54:00.098773,20.9818842,105.7868335,11.149,0.02,25
2025-10-20 10:54:00.199297,20.9818843,105.7868335,11.154,0.01,25
2025-10-20 10:54:00.299504,20.9818842,105.7868335,11.153,0.016,26
2025-10-20 10:54:00.398847,20.9818842,105.7868335,11.153,0.038,26
2025-10-20 10:54:00.491513,20.9818842,105.7868335,11.154,0.014,25
2025-10-20 10:54:00.598162,20.9818842,105.7868334,11.161,0.005,25
2025-10-20 10:54:00.706687,20.9818842,105.7868335,11.162,0.022,24
2025-10-20 10:54:00.796083,20.9818842,105.7868334,11.15,0.024,24
2025-10-20 10:54:00.897167,20.9818842,105.7868335,11.154,0.03,25
2025-10-20 10:54:00.996354,20.9818841,105.7868335,11.146,0.013,27
2025-10-20 10:54:01.094779,20.9818841,105.7868335,11.14,0.001,26
2025-10-20 10:54:01.195242,20.9818841,105.7868335,11.139,0.022,27
2025-10-20 10:54:01.292568,20.981884,105.7868335,11.132,0.018,27
2025-10-20 10:54:01.389495,20.981884,105.7868335,11.124,0.02,27
2025-10-20 10:54:01.492865,20.981884,105.7868335,11.126,0.03,26
2025-10-20 10:54:01.595247,20.9818839,105.7868335,11.118,0.05,25
2025-10-20 10:54:01.701803,20.9818839,105.7868335,11.117,0.014,25
2025-10-20 10:54:01.797963,20.9818839,105.7868335,11.114,0.033,26
2025-10-20 10:54:01.895951,20.9818838,105.7868335,11.117,0.023,26
2025-10-20 10:54:01.997415,20.9818838,105.7868335,11.106,0.047,26
2025-10-20 10:54:02.100485,20.9818838,105.7868336,11.103,0.122,25
2025-10-20 10:54:02.199831,20.9818838,105.7868336,11.099,0.05,26
2025-10-20 10:54:02.295028,20.9818838,105.7868336,11.096,0.04,26
2025-10-20 10:54:02.401474,20.9818837,105.7868336,11.093,0.035,27
2025-10-20 10:54:02.498851,20.9818837,105.7868336,11.09,0.026,27
2025-10-20 10:54:02.598156,20.9818837,105.7868336,11.098,0.025,27
2025-10-20 10:54:02.706570,20.9818837,105.7868337,11.093,0.022,27
2025-10-20 10:54:02.800714,20.9818836,105.7868337,11.09,0.033,25
2025-10-20 10:54:02.898968,20.9818836,105.7868337,11.092,0.03,25
2025-10-20 10:54:02.998309,20.9818836,105.7868337,11.081,0.026,27
2025-10-20 10:54:03.096742,20.9818836,105.7868337,11.095,0.042,27
2025-10-20 10:54:03.195346,20.9818836,105.7868337,11.09,0.016,27
2025-10-20 10:54:03.299439,20.9818836,105.7868337,11.087,0.024,26
2025-10-20 10:54:03.399701,20.9818835,105.7868338,11.076,0.02,25
2025-10-20 10:54:03.499417,20.9818836,105.7868337,11.096,0.024,25
2025-10-20 10:54:03.601774,20.9818836,105.7868337,11.092,0.009,25
2025-10-20 10:54:03.712587,20.9818836,105.7868337,11.098,0.014,25
2025-10-20 10:54:03.809006,20.9818836,105.7868338,11.097,0.034,25
2025-10-20 10:54:03.897956,20.9818836,105.7868338,11.103,0.024,26
2025-10-20 10:54:04.063074,20.9818836,105.7868337,11.106,0.057,26
2025-10-20 10:54:04.099511,20.9818836,105.7868337,11.11,0.044,27
2025-10-20 10:54:04.200219,20.9818837,105.7868337,11.115,0.082,26
2025-10-20 10:54:04.299920,20.9818836,105.7868337,11.121,0.018,27
2025-10-20 10:54:04.397499,20.9818836,105.7868337,11.129,0.026,26
2025-10-20 10:54:04.497022,20.9818837,105.7868337,11.138,0.022,25
2025-10-20 10:54:04.596322,20.9818837,105.7868336,11.138,0.026,26
2025-10-20 10:54:04.705779,20.9818837,105.7868336,11.151,0.028,25
2025-10-20 10:54:04.799877,20.9818837,105.7868335,11.164,0.036,25
2025-10-20 10:54:04.901777,20.9818836,105.7868336,11.161,0.03,27
2025-10-20 10:54:04.996367,20.9818837,105.7868336,11.158,0.065,28
2025-10-20 10:54:05.100114,20.9818837,105.7868336,11.167,0.043,27
2025-10-20 10:54:05.200349,20.9818837,105.7868335,11.173,0.01,27
2025-10-20 10:54:05.299986,20.9818837,105.7868335,11.172,0.023,28
2025-10-20 10:54:05.401248,20.9818837,105.7868335,11.175,0.043,27
2025-10-20 10:54:05.503497,20.9818837,105.7868335,11.18,0.016,27
2025-10-20 10:54:05.600894,20.9818837,105.7868335,11.18,0.02,27
2025-10-20 10:54:05.712258,20.9818837,105.7868335,11.177,0.05,28
2025-10-20 10:54:05.812539,20.9818838,105.7868334,11.197,0.025,28
2025-10-20 10:54:05.897641,20.9818837,105.7868334,11.192,0.05,28
2025-10-20 10:54:06.004126,20.9818838,105.7868335,11.188,0.073,28
2025-10-20 10:54:06.101973,20.9818838,105.7868335,11.197,0.029,28
2025-10-20 10:54:06.202507,20.9818838,105.7868335,11.194,0.02,28
2025-10-20 10:54:06.303420,20.9818838,105.7868335,11.202,0.016,28
2025-10-20 10:54:06.403755,20.9818838,105.7868334,11.203,0.023,28
2025-10-20 10:54:06.505244,20.9818839,105.7868334,11.211,0.011,27
2025-10-20 10:54:06.606562,20.9818839,105.7868334,11.22,0.03,27
2025-10-20 10:54:06.713980,20.9818839,105.7868333,11.227,0.012,27
2025-10-20 10:54:06.807404,20.981884,105.7868333,11.229,0.029,28
2025-10-20 10:54:06.904908,20.981884,105.7868333,11.239,0.019,27
2025-10-20 10:54:07.002183,20.9818841,105.7868332,11.254,0.041,27
2025-10-20 10:54:07.102592,20.9818842,105.7868331,11.268,0.028,27
2025-10-20 10:54:07.202055,20.9818842,105.7868331,11.273,0.015,29
2025-10-20 10:54:07.302539,20.9818843,105.7868331,11.281,0.025,30
2025-10-20 10:54:07.399770,20.9818843,105.786833,11.287,0.006,29
2025-10-20 10:54:07.500031,20.9818844,105.786833,11.283,0.031,29
2025-10-20 10:54:07.599758,20.9818844,105.786833,11.295,0.03,29
2025-10-20 10:54:07.702433,20.9818845,105.7868329,11.307,0.017,29
2025-10-20 10:54:07.799740,20.9818845,105.7868329,11.311,0.018,29
2025-10-20 10:54:07.899784,20.9818846,105.7868328,11.314,0.015,29
2025-10-20 10:54:08.001061,20.9818846,105.7868328,11.318,0.023,29
2025-10-20 10:54:08.104628,20.9818847,105.7868328,11.331,0.015,29
2025-10-20 10:54:08.204426,20.9818847,105.7868327,11.338,0.01,29
2025-10-20 10:54:08.303575,20.9818847,105.7868327,11.347,0.023,30
2025-10-20 10:54:08.405340,20.9818848,105.7868326,11.354,0.008,30
2025-10-20 10:54:08.502616,20.9818848,105.7868326,11.359,0.021,30
2025-10-20 10:54:08.597681,20.9818849,105.7868325,11.383,0.005,30
2025-10-20 10:54:08.712494,20.981885,105.7868324,11.387,0.027,30
2025-10-20 10:54:08.812727,20.981885,105.7868324,11.401,0.014,30
2025-10-20 10:54:08.899923,20.981885,105.7868324,11.404,0.023,30
2025-10-20 10:54:09.001210,20.981885,105.7868324,11.407,0.072,30
2025-10-20 10:54:09.127787,20.9818851,105.7868323,11.419,0.033,30
2025-10-20 10:54:09.241693,20.9818851,105.7868322,11.431,0.029,30
2025-10-20 10:54:09.301958,20.9818851,105.7868322,11.434,0.016,30
2025-10-20 10:54:09.402161,20.9818851,105.7868322,11.445,0.013,30
2025-10-20 10:54:09.495341,20.9818852,105.7868322,11.447,0.015,30
2025-10-20 10:54:09.599781,20.9818852,105.7868321,11.457,0.014,29
2025-10-20 10:54:09.708883,20.9818852,105.7868322,11.451,0.043,29
2025-10-20 10:54:09.799929,20.9818852,105.7868321,11.452,0.01,30
2025-10-20 10:54:09.903904,20.9818852,105.7868321,11.459,0.014,30
2025-10-20 10:54:10.001178,20.9818852,105.786832,11.469,0.051,30
2025-10-20 10:54:10.100715,20.9818852,105.786832,11.469,0.052,30
2025-10-20 10:54:10.201461,20.9818852,105.786832,11.467,0.018,29
2025-10-20 10:54:10.300911,20.9818852,105.786832,11.472,0.021,29
2025-10-20 10:54:10.396163,20.9818852,105.786832,11.484,0.029,29
2025-10-20 10:54:10.502694,20.9818853,105.7868319,11.495,0.02,29
2025-10-20 10:54:10.602036,20.9818852,105.7868319,11.497,0.043,30
2025-10-20 10:54:10.710481,20.9818853,105.7868318,11.507,0.021,30
2025-10-20 10:54:10.805865,20.9818853,105.7868318,11.516,0.057,30
2025-10-20 10:54:10.900861,20.9818853,105.7868317,11.524,0.039,30
2025-10-20 10:54:10.999070,20.9818854,105.7868317,11.542,0.041,30
2025-10-20 10:54:11.100631,20.9818854,105.7868316,11.545,0.031,30
2025-10-20 10:54:11.201087,20.9818854,105.7868316,11.556,0.007,30
2025-10-20 10:54:11.295593,20.9818854,105.7868315,11.566,0.013,30
2025-10-20 10:54:11.400345,20.9818854,105.7868315,11.575,0.031,30
2025-10-20 10:54:11.501022,20.9818854,105.7868315,11.575,0.028,30
2025-10-20 10:54:11.599284,20.9818854,105.7868314,11.583,0.019,29
2025-10-20 10:54:11.709349,20.9818854,105.7868314,11.6,0.018,30
2025-10-20 10:54:11.803671,20.9818855,105.7868313,11.606,0.031,30
2025-10-20 10:54:11.898890,20.9818854,105.7868313,11.613,0.014,30
2025-10-20 10:54:12.000708,20.9818854,105.7868313,11.618,0.024,30
2025-10-20 10:54:12.101038,20.9818854,105.7868313,11.624,0.06,30
2025-10-20 10:54:12.195925,20.9818854,105.7868312,11.633,0.028,29
2025-10-20 10:54:12.300445,20.9818854,105.7868312,11.634,0.018,29
2025-10-20 10:54:12.401110,20.9818855,105.7868311,11.645,0.051,29
2025-10-20 10:54:12.500357,20.9818854,105.7868311,11.653,0.029,30
2025-10-20 10:54:12.600156,20.9818855,105.7868311,11.659,0.035,30
2025-10-20 10:54:12.709684,20.9818855,105.7868311,11.663,0.028,30
2025-10-20 10:54:12.801797,20.9818855,105.7868309,11.688,0.011,29
2025-10-20 10:54:12.901137,20.9818855,105.7868309,11.689,0.012,30
2025-10-20 10:54:13.002699,20.9818855,105.7868309,11.697,0.053,30
2025-10-20 10:54:13.096749,20.9818855,105.7868309,11.706,0.008,30
2025-10-20 10:54:13.201284,20.9818854,105.7868309,11.711,0.038,30
2025-10-20 10:54:13.300755,20.9818854,105.7868308,11.719,0.006,30
2025-10-20 10:54:13.400335,20.9818854,105.7868308,11.721,0.067,30
2025-10-20 10:54:13.500829,20.9818854,105.7868308,11.726,0.035,29
2025-10-20 10:54:13.601005,20.9818853,105.7868308,11.723,0.02,29
2025-10-20 10:54:13.706607,20.9818853,105.7868308,11.726,0.023,29
2025-10-20 10:54:13.800664,20.9818853,105.7868308,11.726,0.026,29
2025-10-20 10:54:13.898582,20.9818852,105.7868308,11.725,0.033,29
2025-10-20 10:54:13.999040,20.9818852,105.7868308,11.743,0.013,29
2025-10-20 10:54:14.101664,20.9818852,105.7868308,11.739,0.047,29
2025-10-20 10:54:14.200518,20.9818851,105.7868308,11.737,0.021,29
2025-10-20 10:54:14.377813,20.9818851,105.7868308,11.733,0.052,29
2025-10-20 10:54:14.401435,20.981885,105.7868308,11.737,0.006,29
2025-10-20 10:54:14.501778,20.9818849,105.7868309,11.726,0.046,29
2025-10-20 10:54:14.600073,20.9818849,105.7868309,11.727,0.026,29
2025-10-20 10:54:14.708775,20.9818848,105.7868309,11.726,0.035,30
2025-10-20 10:54:14.803914,20.9818848,105.7868309,11.739,0.049,30
2025-10-20 10:54:14.897143,20.9818847,105.7868309,11.731,0.045,30
2025-10-20 10:54:15.002671,20.9818846,105.786831,11.715,0.039,30
2025-10-20 10:54:15.102996,20.9818845,105.786831,11.716,0.016,30
2025-10-20 10:54:15.205177,20.9818845,105.7868309,11.726,0.021,30
2025-10-20 10:54:15.304580,20.9818844,105.786831,11.709,0.014,30
2025-10-20 10:54:15.401960,20.9818842,105.7868311,11.699,0.04,31
2025-10-20 10:54:15.502293,20.9818842,105.786831,11.697,0.012,31
2025-10-20 10:54:15.602002,20.9818842,105.7868311,11.698,0.033,31
2025-10-20 10:54:15.708550,20.9818841,105.7868311,11.701,0.01,30
2025-10-20 10:54:15.801703,20.981884,105.786831,11.694,0.039,30
2025-10-20 10:54:15.901101,20.981884,105.7868311,11.694,0.062,28
2025-10-20 10:54:16.000930,20.9818839,105.7868311,11.683,0.028,30
2025-10-20 10:54:16.100157,20.9818838,105.7868312,11.683,0.04,29
2025-10-20 10:54:16.200642,20.9818838,105.7868311,11.687,0.052,29
2025-10-20 10:54:16.300316,20.9818837,105.7868311,11.674,0.029,30
2025-10-20 10:54:16.398342,20.9818836,105.7868312,11.677,0.051,30
2025-10-20 10:54:16.501590,20.9818835,105.7868312,11.671,0.019,29
2025-10-20 10:54:16.599950,20.9818834,105.7868312,11.661,0.025,30
